,model_projection_date,scenario_name,scenario_id,target,target_end_date,location,type,quantile,value
7907,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc case,2023-05-27,01,quantile,0.25,593.1821675858332
7908,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc case,2023-05-27,01,quantile,0.3,732.9571926758274
7909,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc case,2023-05-27,01,quantile,0.35,774.8581229200454
7910,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc case,2023-05-27,01,quantile,0.4,816.6118956706753
7911,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc case,2023-05-27,01,quantile,0.45,941.2595523065385
7912,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc case,2023-05-27,01,quantile,0.5,1156.3100424667105
7913,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc case,2023-05-27,01,quantile,0.55,1319.0116061916422
7914,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc case,2023-05-27,01,quantile,0.6,1389.8174759661247
7915,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc case,2023-05-27,01,quantile,0.65,1476.198195696713
7916,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc case,2023-05-27,01,quantile,0.7,1659.8308904032262
7917,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc case,2023-05-27,01,quantile,0.75,1828.915948901735
7918,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc case,2023-05-27,01,quantile,0.8,2062.610081693185
7919,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc case,2023-05-27,01,quantile,0.85,2860.150628783798
7920,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc case,2023-05-27,01,quantile,0.9,3407.4601097541135
7921,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc case,2023-05-27,01,quantile,0.95,4085.9691038121973
7922,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc case,2023-05-27,01,quantile,0.975,4783.033371898557
7923,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc case,2023-05-27,01,quantile,0.99,5295.287746256281
7924,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc case,2023-05-27,01,quantile,1,5597.467797529734
7925,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0,1409101.06356577
7926,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.01,1427632.8192796747
7927,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.025,1466093.4216457398
7928,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.05,1539910.5246370155
7929,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.1,1572802.5476648866
7930,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.15,1602770.5996000224
7931,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.2,1639299.085449007
7932,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.25,1657454.1964145026
7933,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.3,1678499.3510409447
7934,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.35,1696820.8261439134
7935,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.4,1715554.3993109837
7936,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.45,1735707.1940956824
7937,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.5,1762030.186610363
7938,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.55,1789989.6086132417
7939,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.6,1816970.3213397728
7940,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.65,1834746.285249304
7941,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.7,1860710.5552467613
7942,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.75,1893515.8072541351
7943,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.8,1930620.9540256239
7944,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.85,1971959.572831037
7945,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.9,2023341.8045918287
7946,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.95,2089562.5552464114
7947,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.975,2156530.561788075
7948,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,0.99,2196036.6803217498
7949,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,quantile,1,2220348.919185471
7950,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0,7.253697939169277
7951,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.01,7.633104321172349
7952,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.025,8.485758490881848
7953,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.05,10.212122662021596
7954,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.1,14.50632236828751
7955,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.15,25.492318915760602
7956,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.2,30.41130866414408
7957,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.25,35.936129582622534
7958,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.3,38.53185311783543
7959,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.35,45.350732897268294
7960,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.4,50.56868060561049
7961,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.45,53.50571963143398
7962,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.5,60.503693609411
7963,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.55,67.3766932240258
7964,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.6,70.85346412496438
7965,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.65,81.80753220941682
7966,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.7,84.61226502334767
7967,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.75,87.55011297861503
7968,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.8,93.50411234305243
7969,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.85,112.0547234379269
7970,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.9,157.14651567356117
7971,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.95,191.65660221463736
7972,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.975,197.5018430313665
7973,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,0.99,211.53463708800206
7974,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,quantile,1,223.8666366553911
7975,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0,10176.140402157384
7976,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.01,11291.975373012832
7977,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.025,13781.939786305153
7978,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.05,18860.990801268286
7979,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.1,20751.646965534866
7980,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.15,22666.37957091811
7981,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.2,24877.514281307933
7982,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.25,26288.39705854069
7983,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.3,27464.860006073628
7984,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.35,28482.62012161777
7985,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.4,29711.5885777046
7986,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.45,30891.117241128446
7987,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.5,32405.35022799993
7988,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.55,34074.622440091516
7989,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.6,35835.34759224151
7990,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.65,36855.34016823259
7991,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.7,38834.81854178199
7992,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.75,40817.29673544605
7993,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.8,43093.72011012017
7994,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.85,45242.20930095155
7995,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.9,48296.6311923743
7996,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.95,52294.311994648735
7997,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.975,55969.17540782782
7998,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,0.99,58309.36375008895
7999,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,quantile,1,59838.341085452455
8000,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc death,2023-05-27,01,point,NA,7.543532360776029
8001,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum death,2023-05-27,01,point,NA,20375.806899155923
8002,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc case,2023-05-27,01,point,NA,1156.3100424667105
8003,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum case,2023-05-27,01,point,NA,1762030.186610363
8004,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead inc hosp,2023-05-27,01,point,NA,60.503693609411
8005,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead cum hosp,2023-05-27,01,point,NA,32405.35022799993
8006,2022-06-05,restBoo_noVar,A-2022-05-09,51 wk ahead prop_X,2023-05-27,01,point,NA,1.0
8007,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0,2.9268050016328617
8008,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.01,2.9523873180004068
8009,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.025,3.0616484024740074
8010,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.05,3.614383811885935
8011,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.1,4.380703717938961
8012,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.15,4.723977259792854
8013,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.2,4.898124846871515
8014,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.25,4.996605857548243
8015,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.3,5.4830648954790435
8016,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.35,6.169834224232298
8017,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.4,6.437027080851346
8018,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.45,6.805972827582263
8019,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.5,7.11720218550298
8020,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.55,7.400049892286435
8021,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.6,7.814214514280423
8022,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.65,8.219091742098252
8023,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.7,8.853072663133128
8024,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.75,9.351067625267854
8025,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.8,9.68559282976182
8026,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.85,10.714599191694072
8027,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.9,10.999020652335497
8028,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.95,14.035678824729665
8029,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.975,14.870771751523353
8030,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,0.99,15.084222923097258
8031,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc death,2023-06-03,01,quantile,1,15.263836371860766
8032,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0,19014.188236273232
8033,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.01,19109.260995085217
8034,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.025,19286.78051349538
8035,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.05,19597.69805824533
8036,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.1,19725.050383186786
8037,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.15,19840.808850159552
8038,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.2,19962.470773336943
8039,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.25,20029.813515004065
8040,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.3,20101.083571074847
8041,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.35,20150.904249294224
8042,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.4,20225.06090818482
8043,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.45,20298.589632272586
8044,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.5,20383.117889931942
8045,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.55,20454.80699592128
8046,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.6,20547.575251264494
8047,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.65,20619.686187767493
8048,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.7,20713.802815764266
8049,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.75,20812.217520434326
8050,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.8,20906.891451285162
8051,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.85,21027.30679932645
8052,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.9,21181.318802413636
8053,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.95,21344.03336319233
8054,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.975,21556.218755650043
8055,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,0.99,21694.405263509707
8056,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum death,2023-06-03,01,quantile,1,21781.126919855637
8057,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0,108.33585914214409
8058,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.01,111.4071855298142
8059,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.025,117.28217601426877
8060,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.05,146.8816052715768
8061,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.1,254.75352427437153
8062,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.15,415.82315509494174
8063,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.2,509.43921675466197
8064,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.25,624.1514762299132
8065,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.3,754.7041792667047
8066,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.35,796.9905492660497
8067,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.4,815.2772875339874
8068,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.45,974.733808259544
8069,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.5,1257.4480411679417
8070,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.55,1384.9408871063913
8071,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.6,1446.4292118480146
8072,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.65,1583.61014642504
8073,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.7,1844.6996117546805
8074,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.75,2003.7438813309273
8075,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.8,2358.0236265794574
8076,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.85,3316.5022266368574
8077,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.9,4076.5310431676294
8078,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.95,4525.469035137397
8079,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.975,5530.0078023847345
8080,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,0.99,6190.665035954742
8081,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc case,2023-06-03,01,quantile,1,6559.809806484913
8082,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0,1409209.934397437
8083,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.01,1427745.4862274334
8084,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.025,1466213.2229642328
8085,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.05,1540061.9105571902
8086,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.1,1573054.6352749218
8087,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.15,1603189.9778686312
8088,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.2,1639816.278291429
8089,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.25,1658067.0346403327
8090,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.3,1679251.2603950226
8091,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.35,1697611.2331152798
8092,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.4,1716368.7576512864
8093,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.45,1736670.5223324762
8094,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.5,1763255.9226618805
8095,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.55,1791352.1950015593
8096,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.6,1818395.4896034615
8097,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.65,1836295.9766523878
8098,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.7,1862487.3439735353
8099,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.75,1895447.0080828115
8100,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.8,1932861.3505813663
8101,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.85,1975103.7023431004
8102,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.9,2027122.0593332853
8103,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.95,2093905.7771361652
8104,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.975,2161750.050756557
8105,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,0.99,2201848.3044542028
8106,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead cum case,2023-06-03,01,quantile,1,2226495.766894967
8107,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc hosp,2023-06-03,01,quantile,0,6.747113499048282
8108,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc hosp,2023-06-03,01,quantile,0.01,7.02620084850343
8109,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc hosp,2023-06-03,01,quantile,0.025,7.7632542495132455
8110,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc hosp,2023-06-03,01,quantile,0.05,9.613301759617752
8111,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc hosp,2023-06-03,01,quantile,0.1,15.231800757451026
8112,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc hosp,2023-06-03,01,quantile,0.15,25.232648692074612
8113,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc hosp,2023-06-03,01,quantile,0.2,30.507372912903
8114,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc hosp,2023-06-03,01,quantile,0.25,35.482940561865036
8115,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc hosp,2023-06-03,01,quantile,0.3,39.05888373222385
8116,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc hosp,2023-06-03,01,quantile,0.35,44.27016213742956
8117,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc hosp,2023-06-03,01,quantile,0.4,50.08256286486503
8118,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc hosp,2023-06-03,01,quantile,0.45,53.270800618023145
8119,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc hosp,2023-06-03,01,quantile,0.5,61.2779272174109
8120,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc hosp,2023-06-03,01,quantile,0.55,69.20640938189031
8121,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc hosp,2023-06-03,01,quantile,0.6,74.05151401808646
8122,2022-06-05,restBoo_noVar,A-2022-05-09,52 wk ahead inc hosp,2023-06-03,01,quantile,0.65,84.08312976525679
