,date,0_4,5_11,12_18,19_49,50_64,65+,65_diff,50_64_diff,19_49_diff,12_18_diff,5_11_diff
231,09/26/2022,0,27547863.80000007,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
232,09/27/2022,0,27599141.600000072,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
233,09/28/2022,0,27650419.400000073,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
234,09/29/2022,0,27701697.200000074,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
235,09/30/2022,0,27752975.000000075,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
236,10/01/2022,0,27804252.800000075,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
237,10/02/2022,0,27855530.600000076,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
238,10/03/2022,0,27906808.400000077,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
239,10/04/2022,0,27958086.200000077,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
240,10/05/2022,0,28009364.00000008,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
241,10/06/2022,0,28060641.80000008,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
242,10/07/2022,0,28111919.60000008,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
243,10/08/2022,0,28163197.40000008,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
244,10/09/2022,0,28214475.20000008,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
245,10/10/2022,0,28265753.000000082,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
246,10/11/2022,0,28317030.800000083,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
247,10/12/2022,0,28368308.600000083,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
248,10/13/2022,0,28419586.400000084,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
249,10/14/2022,0,28470864.200000085,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
250,10/15/2022,0,28522142.000000086,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
251,10/16/2022,0,28573419.800000086,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
252,10/17/2022,0,28624697.600000087,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
253,10/18/2022,0,28675975.400000088,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
254,10/19/2022,0,28727253.20000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
255,10/20/2022,0,28778531.00000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
256,10/21/2022,0,28829808.80000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
257,10/22/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
258,10/23/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
259,10/24/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
260,10/25/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
261,10/26/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
262,10/27/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
263,10/28/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
264,10/29/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
265,10/30/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
266,10/31/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
267,11/01/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
268,11/02/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
269,11/03/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
270,11/04/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
271,11/05/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
272,11/06/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
273,11/07/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
274,11/08/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
275,11/09/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
276,11/10/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
277,11/11/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
278,11/12/2022,0,28881086.60000009,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,0.0
