,date,0_4,5_11,12_18,19_49,50_64,65+,65_diff,50_64_diff,19_49_diff,12_18_diff,5_11_diff
144,07/01/2022,0,0,4464048.0,39003643.19999981,29232247.799999952,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
145,07/02/2022,0,0,4477005.3125,39058824.74999981,29262924.43749995,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
146,07/03/2022,0,0,4489962.625,39114006.2999998,29293601.07499995,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
147,07/04/2022,0,0,4502919.9375,39169187.8499998,29324277.71249995,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
148,07/05/2022,0,0,4515877.25,39224369.3999998,29354954.34999995,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
149,07/06/2022,0,0,4528834.5625,39279550.949999794,29385630.98749995,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
150,07/07/2022,0,0,4541791.875,39334732.49999979,29416307.624999948,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
151,07/08/2022,0,0,4554749.1875,39389914.04999979,29446984.262499947,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
152,07/09/2022,0,0,4567706.5,39445095.599999785,29477660.899999946,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
153,07/10/2022,0,0,4580663.8125,39500277.14999978,29508337.537499946,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
154,07/11/2022,0,0,4593621.125,39555458.69999978,29539014.174999945,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
155,07/12/2022,0,0,4606578.4375,39610640.24999978,29569690.812499944,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
156,07/13/2022,0,0,4619535.75,39665821.79999977,29600367.449999943,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
157,07/14/2022,0,0,4632493.0625,39721003.34999977,29631044.087499943,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
158,07/15/2022,0,0,4645450.375,39776184.89999977,29661720.724999942,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
159,07/16/2022,0,0,4658407.6875,39831366.449999765,29692397.36249994,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
160,07/17/2022,0,0,4671365.0,39886547.99999976,29723073.99999994,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
161,07/18/2022,0,0,4684322.3125,39941729.54999976,29753750.63749994,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
162,07/19/2022,0,0,4697279.625,39996911.099999756,29784427.27499994,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
163,07/20/2022,0,0,4710236.9375,40052092.64999975,29815103.91249994,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
164,07/21/2022,0,0,4723194.25,40107274.19999975,29845780.549999937,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
165,07/22/2022,0,0,4736151.5625,40162455.74999975,29876457.187499937,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
166,07/23/2022,0,0,4749108.875,40217637.29999974,29907133.824999936,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
167,07/24/2022,0,0,4762066.1875,40272818.84999974,29937810.462499935,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
168,07/25/2022,0,0,4775023.5,40328000.39999974,29968487.099999934,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
169,07/26/2022,0,0,4787980.8125,40383181.949999735,29999163.737499934,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
170,07/27/2022,0,0,4800938.125,40438363.49999973,30029840.374999933,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
171,07/28/2022,0,0,4813895.4375,40493545.04999973,30060517.012499932,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
172,07/29/2022,0,0,4826852.75,40548726.599999726,30091193.64999993,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
173,07/30/2022,0,0,4839810.0625,40603908.14999972,30121870.28749993,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
174,07/31/2022,0,0,4852767.375,40659089.69999972,30152546.92499993,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
175,08/01/2022,0,0,4865724.6875,40714271.24999972,30183223.56249993,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
176,08/02/2022,0,0,4878682.0,40769452.799999714,30213900.19999993,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
